"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","quality","type"
"5710",7.6,0.4,0.27,1.2,53,23,193,0.99164,3.22,0.38,11.6,"medium","w"
"5711",5.5,0.21,0.25,1.2,0.04,18,75,0.99006,3.31,0.56,11.3,"medium","w"
"5712",6,0.2,0.25,2,41,30,95,0.99078,3.27,0.56,11.1,"medium","w"
"5713",6.1,0.17,0.29,1.1,41,32,92,0.99036,3.26,0.57,11.2,"medium","w"
"5714",7.5,0.21,0.29,1.5,46,35,107,0.99123,3.15,0.45,11.3,"medium","w"
"5715",7.3,0.26,0.32,1.2,41,29,94,0.98978,3.07,0.45,12,"medium","w"
"5716",6.2,0.35,0.2,18.1,69,33,158,0.99908,3.15,0.5,8.8,"medium","w"
"5717",6.2,0.35,0.2,18.1,69,33,158,0.99908,3.15,0.5,8.8,"medium","w"
"5718",6.5,0.43,0.31,3.6,46,19,143,0.99022,3.15,0.34,12,"good","w"
"5719",6.5,0.4,0.31,3.5,46,22,147,0.99024,3.15,0.31,12,"good","w"
"5720",7.4,0.28,0.5,12.1,49,48,122,0.9973,3.01,0.44,9,"medium","w"
"5721",6.3,0.23,0.22,17.45,54,42,151,0.99853,3.12,0.6,9.3,"medium","w"
"5722",6.2,0.34,0.25,12.1,59,33,171,0.99769,3.14,0.56,8.7,"medium","w"
"5723",6.6,0.44,0.32,3,95,13,75,0.98954,3.1,0.63,12.8,"medium","w"
"5724",6,0.13,0.36,1.6,52,23,72,0.98974,3.1,0.5,11.5,"good","w"
"5725",6.3,0.17,0.23,5.7,48,44,147,0.99382,3.08,0.54,10,"medium","w"
"5726",6.3,0.18,0.22,5.6,47,45,147,0.99383,3.09,0.54,10,"medium","w"
"5727",6.7,0.31,0.34,6.8,59,51,215,0.99538,3.33,0.56,10.3,"medium","w"
"5728",6.6,0.33,0.32,15.6,54,62,227,0.99734,3.25,0.56,10.4,"medium","w"
"5729",6.3,0.34,0.31,6,0.02,18,68,0.98981,3.22,0.29,13.4,"good","w"
"5730",6.8,0.29,0.32,1.8,32,18,130,0.99095,3.05,0.62,11.2,"medium","w"
"5731",7.4,0.31,0.26,8.6,48,47,206,0.9964,3.26,0.36,9.1,"medium","w"
"5732",7.4,0.31,0.26,8.6,48,47,206,0.9964,3.26,0.36,9.1,"medium","w"
"5733",5.7,0.25,0.27,11.5,0.04,24,120,0.99411,3.33,0.31,10.8,"medium","w"
"5734",6.8,0.27,0.28,7.8,38,26,89,0.9915,3.24,0.34,12.5,"medium","w"
"5735",5.9,0.26,0.24,2.4,46,27,132,0.99234,3.63,0.73,11.3,"medium","w"
"5736",5.9,0.65,0.23,5,35,20,128,0.99016,3.46,0.48,12.8,"medium","w"
"5737",7.4,0.31,0.26,8.6,48,47,206,0.9964,3.26,0.36,9.1,"medium","w"
"5738",6.6,0.23,0.32,1.5,41,8,72,0.98949,3.22,0.39,12.7,"medium","w"
"5739",6.8,0.18,0.35,5.4,54,53,143,0.99287,3.1,0.54,11,"good","w"
"5740",6.8,0.28,0.29,11.9,52,51,149,0.99544,3.02,0.58,10.4,"medium","w"
"5741",6.8,0.28,0.29,11.9,52,51,149,0.99544,3.02,0.58,10.4,"medium","w"
"5742",5.9,0.27,0.27,9,51,43,136,0.9941,3.25,0.53,10.7,"medium","w"
"5743",6.1,0.25,0.28,10,55,56,131,994,3.22,0.35,10.9,"medium","w"
"5744",6.8,0.28,0.29,11.9,52,51,149,0.99544,3.02,0.58,10.4,"medium","w"
"5745",6.8,0.26,0.29,11.9,52,54,160,0.99546,3.03,0.58,10.4,"medium","w"
"5746",7.1,0.13,0.29,15.5,64,56,115.5,0.99737,3.16,0.41,9.7,"good","w"
"5747",6.8,0.18,0.35,5.4,54,53,143,0.99287,3.1,0.54,11,"good","w"
"5748",6.2,0.2,0.25,15,55,8,120,0.99767,3.19,0.53,9.6,"medium","w"
"5749",5.8,0.24,0.28,1.4,38,40,76,0.98711,3.1,0.29,13.9,"good","w"
"5750",7.6,0.48,0.31,9.4,46,6,194,0.99714,3.07,0.61,9.4,"medium","w"
"5751",7.4,0.26,0.32,3.7,32,29,193,0.99134,3.1,0.67,12.5,"medium","w"
"5752",6.2,0.2,0.25,15,55,8,120,0.99767,3.19,0.53,9.6,"medium","w"
"5753",6.1,0.3,0.47,1.4,49,50,187,0.9927,3.19,0.45,9.5,"medium","w"
"5754",6.2,0.32,0.5,6.5,48,61,186,0.9948,3.19,0.45,9.6,"medium","w"
"5755",6.1,0.3,0.47,1.4,49,50,187,0.9927,3.19,0.45,9.5,"medium","w"
"5756",6.3,0.34,0.52,6.3,47,63,186,0.99481,3.18,0.44,9.6,"medium","w"
"5757",7.4,0.16,0.3,13.7,56,33,168,0.99825,2.9,0.44,8.7,"good","w"
"5758",7.4,0.16,0.3,13.7,56,33,168,0.99825,2.9,0.44,8.7,"good","w"
"5759",7.4,0.16,0.3,13.7,56,33,168,0.99825,2.9,0.44,8.7,"good","w"
"5760",7.4,0.16,0.3,13.7,56,33,168,0.99825,2.9,0.44,8.7,"good","w"
"5761",7.4,0.16,0.3,13.7,56,33,168,0.99825,2.9,0.44,8.7,"good","w"
"5762",7.4,0.16,0.3,13.7,56,33,168,0.99825,2.9,0.44,8.7,"good","w"
"5763",7.2,0.26,0.38,1.5,61,12,120,0.99192,3.18,0.46,10.4,"medium","w"
"5764",7,0.31,0.35,1.6,63,13,119,0.99184,3.22,0.5,10.7,"medium","w"
"5765",6.6,0.22,0.35,1.4,0.05,23,83,0.99019,3.17,0.48,12,"good","w"
"5766",5.8,0.23,0.31,3.5,44,35,158,0.98998,3.19,0.37,12.1,"good","w"
"5767",6.3,0.17,0.32,1,0.04,39,118,0.98886,3.31,0.4,13.1,"good","w"
"5768",6,0.19,0.26,1.4,39,30,104,0.98998,3.32,0.41,12.4,"medium","w"
"5769",6.7,0.21,0.34,1.5,35,45,123,0.98949,3.24,0.36,12.6,"good","w"
"5770",7.4,0.16,0.3,13.7,56,33,168,0.99825,2.9,0.44,8.7,"good","w"
"5771",6.6,0.22,0.37,1.6,0.04,31,101,0.99009,3.15,0.66,12,"medium","w"
"5772",6.8,0.34,0.27,5.2,0.06,14,169,0.99252,3.27,0.57,11.6,"medium","w"
"5773",7.1,0.34,0.86,1.4,174,36,99,0.99288,2.92,0.5,9.3,"medium","w"
"5774",6.3,0.24,0.22,11.9,0.05,65,179,0.99659,3.06,0.58,9.3,"medium","w"
"5775",6.9,0.35,0.39,2.4,48,25,157,0.99133,3.2,0.54,11.1,"good","w"
"5776",6.8,0.24,0.33,3.2,49,68,161,0.99324,3.1,0.69,10.2,"medium","w"
"5777",6.4,0.25,0.33,1.7,37,35,113,0.99164,3.23,0.66,10.6,"medium","w"
"5778",5.8,0.19,0.33,4.2,38,49,133,0.99107,3.16,0.42,11.3,"good","w"
"5779",6.9,0.24,0.4,15.4,52,81,198,0.9986,3.2,0.69,9.4,"medium","w"
"5780",6.5,0.31,0.61,13,53,31,123,0.99708,3.09,0.5,9.3,"medium","w"
"5781",6.6,0.25,0.32,5.6,39,15,68,0.99163,2.96,0.52,11.1,"medium","w"
"5782",7.5,0.38,0.56,9.7,55,15,170,0.99605,3.13,0.65,9.9,"medium","w"
"5783",6.2,0.3,0.3,2.5,41,29,82,0.99065,3.31,0.61,11.8,"good","w"
"5784",6.4,0.33,0.28,4,0.04,24,81,0.9903,3.26,0.64,12.6,"good","w"
"5785",6.9,0.24,0.4,15.4,52,81,198,0.9986,3.2,0.69,9.4,"medium","w"
"5786",7.6,0.27,0.32,1.2,43,23,72,0.99236,3.06,0.68,10.5,"medium","w"
"5787",5.9,0.24,0.34,2,37,40,108,0.98948,3.19,0.5,12.3,"medium","w"
"5788",5.3,0.33,0.3,1.2,48,25,119,0.99045,3.32,0.62,11.3,"medium","w"
"5789",6.4,0.21,0.21,5.1,97,21,105,0.9939,3.07,0.46,9.6,"medium","w"
"5790",7,0.22,0.3,1.4,0.04,14,63,0.98985,3.2,0.33,12,"medium","w"
"5791",7.8,0.27,0.35,1.2,0.05,36,140,0.99138,3.09,0.45,11.2,"medium","w"
"5792",6.7,0.2,0.24,6.5,44,28,100,0.99348,3.12,0.33,10.2,"medium","w"
"5793",8.1,0.27,0.33,1.3,45,26,100,0.99066,2.98,0.44,12.4,"medium","w"
"5794",6.7,0.2,0.24,6.5,44,28,100,0.99348,3.12,0.33,10.2,"medium","w"
"5795",7.1,0.45,0.24,2.7,0.04,24,87,0.98862,2.94,0.38,13.4,"good","w"
"5796",5.8,0.22,0.29,1.3,36,25,68,0.98865,3.24,0.35,12.6,"medium","w"
"5797",6.3,0.3,0.48,7.4,53,34,149,0.99472,3.18,0.53,9.8,"medium","w"
"5798",7.9,0.36,0.53,12.9,49,63,139,0.99792,2.94,0.45,9.1,"medium","w"
"5799",8.1,0.27,0.33,1.3,45,26,100,0.99066,2.98,0.44,12.4,"medium","w"
"5800",8,0.24,0.33,1.2,44,28,101,0.99035,3.03,0.43,12.5,"medium","w"
"5801",6.7,0.41,0.27,2.6,33,25,85,0.99086,3.05,0.34,11.7,"medium","w"
"5802",6.7,0.24,0.31,2.3,44,37,113,0.99013,3.29,0.46,12.9,"medium","w"
"5803",6.2,0.3,0.32,1.3,54,27,183,0.99266,3.3,0.43,10.1,"medium","w"
"5804",6.9,0.26,0.38,10.5,44,33,139,0.99517,3.06,0.5,10.3,"medium","w"
"5805",6.7,0.41,0.27,2.6,33,25,85,0.99086,3.05,0.34,11.7,"medium","w"
"5806",5.9,0.32,0.2,14.4,0.05,29,144,0.99666,3.24,0.41,10.3,"medium","w"
"5807",6.1,0.25,0.3,1.2,36,42,107,991,3.34,0.56,10.8,"good","w"
"5808",5.6,0.23,0.29,3.1,23,19,89,0.99068,3.25,0.51,11.2,"medium","w"
"5809",6.6,0.23,0.32,1.7,24,26,102,0.99084,3.29,0.6,11.8,"medium","w"
"5810",6,0.17,0.21,6,0.05,26,134,0.9939,3.08,0.54,9.8,"medium","w"
"5811",7.1,0.38,0.42,11.8,41,32,193,0.99624,3.04,0.49,10,"medium","w"
"5812",6.6,0.31,0.37,6.2,52,13,164,0.99602,3.24,0.39,8.8,"poor","w"
"5813",6.5,0.38,0.53,1.4,142,5,69,0.9926,3.14,0.52,10.1,"poor","w"
"5814",7,0.44,0.24,12.1,56,68,210,0.99718,3.05,0.5,9.5,"medium","w"
"5815",7,0.44,0.24,12.1,56,68,210,0.99718,3.05,0.5,9.5,"medium","w"
"5816",7,0.44,0.24,12.1,56,68,210,0.99718,3.05,0.5,9.5,"medium","w"
"5817",6.1,0.38,0.14,3.9,0.06,27,113,0.99344,3.07,0.34,9.2,"poor","w"
"5818",8,0.33,0.32,4.6,41,31,180,0.99184,2.92,0.74,12.2,"medium","w"
"5819",7,0.44,0.24,12.1,56,68,210,0.99718,3.05,0.5,9.5,"medium","w"
"5820",6,0.19,0.29,1.2,46,29,92,0.99033,3.22,0.53,11.3,"medium","w"
"5821",6.3,0.28,0.34,8.1,38,44,129,0.99248,3.26,0.29,12.1,"medium","w"
"5822",6.1,0.38,0.14,3.9,0.06,27,113,0.99344,3.07,0.34,9.2,"poor","w"
"5823",5.3,0.43,0.11,1.1,29,6,51,0.99076,3.51,0.48,11.2,"poor","w"
"5824",5.4,0.22,0.35,6.5,29,26,87,0.99092,3.29,0.44,12.5,"good","w"
"5825",6.2,345,0.27,10.1,56,38,187,0.99486,3.31,0.56,10.6,"medium","w"
"5826",5.6,255,0.57,10.7,56,66,171,0.99464,3.25,0.61,10.4,"good","w"
"5827",5.2,0.2,0.27,3.2,47,16,93,0.99235,3.44,0.53,10.1,"good","w"
"5828",6.2,0.29,0.23,12.4,48,33,201,0.99612,3.11,0.56,9.9,"medium","w"
"5829",6.3,0.26,0.25,5.2,46,11,133,0.99202,2.97,0.68,11,"medium","w"
"5830",6,0.22,0.23,5,45,10,122,0.99261,2.94,0.63,10,"medium","w"
"5831",7.5,0.35,0.37,2.5,66,29,89,0.98964,3.14,0.42,12.7,"medium","w"
"5832",6.6,0.39,0.28,9.2,36,10,92,0.99206,3.07,0.35,12.1,"medium","w"
"5833",6.3,0.23,0.33,6.9,52,23,118,0.9938,3.23,0.46,10.4,"medium","w"
"5834",6.3,0.22,0.3,2,0.05,23,120,0.99204,3.24,0.47,10.4,"medium","w"
"5835",6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2,"medium","w"
"5836",6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2,"medium","w"
"5837",7.5,0.23,0.3,1.2,0.03,27,80,0.99192,3.05,0.68,10.5,"medium","w"
"5838",6.4,0.29,0.18,15,0.04,21,116,0.99736,3.14,0.5,9.2,"medium","w"
"5839",5.7,0.28,0.36,1.8,41,38,90,0.99002,3.27,0.98,11.9,"good","w"
"5840",6.5,0.26,0.24,10.8,42,47,130,996,3.08,0.4,10.1,"medium","w"
"5841",6.4,0.27,0.29,3.9,34,62,140,0.99237,3.1,0.59,11.1,"medium","w"
"5842",5.9,0.22,0.29,4.2,37,69,144,0.99214,3.13,0.74,10.8,"good","w"
"5843",6.8,0.26,0.26,2,19,23.5,72,0.99041,3.16,0.47,11.8,"medium","w"
"5844",7.6,0.36,0.48,13.5,38,44,116,0.9982,3.04,0.48,9.2,"medium","w"
"5845",7.6,0.35,0.47,13.3,37,42,116,0.99822,3.04,0.5,9.2,"medium","w"
"5846",5.7,0.18,0.26,2.2,23,21,95,0.9893,3.07,0.54,12.3,"medium","w"
"5847",6.6,0.36,0.47,1.4,145,26,124,0.99274,3.09,0.56,10.1,"medium","w"
"5848",5.9,0.14,0.2,1.6,0.04,26,114,0.99105,3.25,0.45,11.4,"medium","w"
"5849",5.5,0.23,0.19,2.2,44,39,161,0.99209,3.19,0.43,10.4,"medium","w"
"5850",6.7,0.11,0.26,14.8,53,44,95,0.99676,3.2,0.35,9.8,"medium","w"
"5851",7,0.24,0.24,1.8,47,29,91,0.99251,3.3,0.43,9.9,"medium","w"
"5852",6.7,0.11,0.26,14.8,53,44,95,0.99676,3.2,0.35,9.8,"medium","w"
"5853",5.3,0.47,0.1,1.3,36,11,74,0.99082,3.48,0.54,11.2,"poor","w"
"5854",7.5,0.29,0.24,9.9,58,25,115,0.99567,3.15,0.46,10.9,"medium","w"
"5855",6,0.33,0.26,5.1,51,16,119,0.99416,3.15,0.41,9.2,"medium","w"
"5856",6,0.33,0.26,5.1,51,16,119,0.99416,3.15,0.41,9.2,"medium","w"
"5857",5.8,0.32,0.23,1.5,33,39,121,0.9887,2.96,0.35,12,"medium","w"
"5858",5.8,0.3,0.23,1.5,34,37,121,0.98871,2.96,0.34,12.1,"medium","w"
"5859",3.8,0.31,0.02,11.1,36,20,114,0.99248,3.75,0.44,12.4,"medium","w"
"5860",6.2,0.36,0.22,5.25,38,44,145,0.99184,3.22,0.4,11.2,"medium","w"
"5861",6,0.31,0.27,2.3,42,19,120,0.98952,3.32,0.41,12.7,"good","w"
"5862",6.9,0.52,0.54,7.9,36,23,169,0.99267,3.26,0.47,12.2,"medium","w"
"5863",7,0.55,0.05,8,36,19,164,0.99269,3.26,0.46,12.2,"medium","w"
"5864",5.8,0.2,0.16,1.4,42,44,99,0.98912,3.23,0.37,12.2,"medium","w"
"5865",6.2,0.36,0.22,5.25,38,44,145,0.99184,3.22,0.4,11.2,"medium","w"
"5866",6,0.31,0.27,2.3,42,19,120,0.98952,3.32,0.41,12.7,"good","w"
"5867",6,0.29,0.27,2.3,44,20,117,0.9895,3.31,0.41,12.7,"good","w"
"5868",5.7,0.22,0.29,3.5,0.04,27,146,0.98999,3.17,0.36,12.1,"medium","w"
"5869",7.1,0.46,0.23,13.7,45,44,192,0.9981,3.11,0.53,9.4,"medium","w"
"5870",6.6,0.21,0.3,9.9,41,64,174,995,3.07,0.5,10.1,"medium","w"
"5871",6.9,0.42,0.2,15.4,43,57,201,0.99848,3.08,0.54,9.4,"medium","w"
"5872",5.7,0.22,0.2,16,44,41,113,0.99862,3.22,0.46,8.9,"medium","w"
"5873",5.7,0.22,0.2,16,44,41,113,0.99862,3.22,0.46,8.9,"medium","w"
"5874",5.7,0.22,0.2,16,44,41,113,0.99862,3.22,0.46,8.9,"medium","w"
"5875",5.7,0.22,0.2,16,44,41,113,0.99862,3.22,0.46,8.9,"medium","w"
"5876",5.2,0.31,0.2,2.4,27,27,117,0.98886,3.56,0.45,13,"good","w"
"5877",7.2,0.22,0.35,5.5,54,37,183,0.99474,3.08,0.5,10.3,"medium","w"
"5878",5.6,0.18,0.29,2.3,0.04,5,47,0.99126,3.07,0.45,10.1,"poor","w"
"5879",6.2,0.24,0.27,16.8,0.04,48,129,0.99691,3.23,0.38,10.5,"medium","w"
"5880",5.7,0.22,0.2,16,44,41,113,0.99862,3.22,0.46,8.9,"medium","w"
"5881",5.7,0.26,0.24,17.8,59,23,124,0.99773,3.3,0.5,10.1,"medium","w"
"5882",5.7,0.26,0.24,17.8,59,23,124,0.99773,3.3,0.5,10.1,"medium","w"
"5883",6,0.2,0.26,6.8,49,22,93,0.9928,3.15,0.42,11,"medium","w"
"5884",6,0.2,0.26,6.8,49,22,93,0.9928,3.15,0.42,11,"medium","w"
"5885",6,0.2,0.26,6.8,49,22,93,0.9928,3.15,0.42,11,"medium","w"
"5886",6,0.2,0.26,6.8,49,22,93,0.9928,3.15,0.42,11,"medium","w"
"5887",7.6,0.28,0.17,1.6,46,28,117,0.99288,3.08,0.43,10,"medium","w"
"5888",7,0.2,0.33,4.7,0.03,25,76,0.99202,2.88,0.54,10.5,"medium","w"
"5889",6.6,0.26,0.27,11.8,48,28,112,0.99606,2.87,0.49,9.7,"medium","w"
"5890",5.7,0.26,0.24,17.8,59,23,124,0.99773,3.3,0.5,10.1,"medium","w"
"5891",7.2,0.21,0.36,15.7,45,68,183,0.99922,3.25,0.76,9.4,"medium","w"
"5892",6.9,0.22,0.32,5.8,41,20,119,0.99296,3.17,0.55,11.2,"medium","w"
"5893",7.2,0.21,0.36,15.7,45,68,183,0.99922,3.25,0.76,9.4,"medium","w"
"5894",7.4,0.22,0.28,9,46,22,121,0.99468,3.1,0.55,10.8,"medium","w"
"5895",7.2,0.21,0.36,15.7,45,68,183,0.99922,3.25,0.76,9.4,"medium","w"
"5896",6.9,0.22,0.32,5.8,41,20,119,0.99296,3.17,0.55,11.2,"medium","w"
"5897",7,0.2,0.35,8.8,37,31,103,0.99388,3.13,0.49,11,"medium","w"
"5898",5.6,0.26,0,10.2,38,13,111,0.99315,3.44,0.46,12.4,"medium","w"
"5899",6.3,0.28,0.3,6.6,208,60,154,0.99478,3.1,0.4,9.4,"medium","w"
"5900",6.4,0.29,0.3,6.5,209,62,156,0.99478,3.1,0.4,9.4,"medium","w"
"5901",7.2,0.34,0.23,8.9,105,22,155,0.99692,3.01,0.58,9.5,"medium","w"
"5902",7.1,0.39,0.39,11.1,34,25,204,0.99616,3.05,0.52,10,"medium","w"
"5903",6.9,0.26,0.29,4.2,43,33,114,0.9902,3.16,0.31,12.5,"medium","w"
"5904",6.1,0.24,0.25,1.6,44,24,115,0.9921,3.39,0.59,10.9,"medium","w"
"5905",5.9,0.25,0.24,7.4,44,21,113,0.99462,3.38,0.58,10.5,"medium","w"
"5906",6.1,0.24,0.27,11.5,0.05,51,133,0.99476,3.22,0.37,10.8,"medium","w"
"5907",6.5,0.22,0.27,1.6,39,36,116,0.99178,3.38,0.57,11,"good","w"
"5908",6.2,0.26,0.29,2,36,16,87,0.99081,3.33,0.61,11.8,"medium","w"
"5909",6.6,0.34,0.25,4.8,38,16,121,0.99198,3.36,0.71,12.6,"medium","w"
"5910",5.6,225,0.24,9.8,54,59,140,0.99545,3.17,0.39,10.2,"medium","w"
"5911",7.1,0.23,0.28,1.9,46,33,103,0.98997,3.12,0.31,12,"medium","w"
"5912",6.9,0.26,0.29,4.2,43,33,114,0.9902,3.16,0.31,12.5,"medium","w"
"5913",6.4,0.27,0.3,1.6,0.04,19,86,0.99089,3.32,0.65,11.5,"medium","w"
"5914",6.3,0.41,0.22,7.3,35,23,117,0.99172,3.2,0.39,11.94,"good","w"
"5915",6.7,0.41,0.24,5.4,35,33,115,0.9901,3.12,0.44,12.8933333333333,"good","w"
"5916",7.2,585,0.2,10.4,86,17,94,0.99681,3.13,0.4,9.4,"medium","w"
"5917",6.7,0.34,0.26,1.9,38,58,138,0.9893,3,0.47,12.2,"good","w"
"5918",6.3,0.41,0.22,7.3,35,23,117,0.99172,3.2,0.39,11.94,"good","w"
"5919",6.7,0.41,0.24,5.4,35,33,115,0.9901,3.12,0.44,12.8933333333333,"good","w"
"5920",6.4,0.26,0.35,7.7,56,45,191,0.99527,3.16,0.5,9.5,"medium","w"
"5921",6.3,0.28,0.22,11.5,36,27,150,0.99445,3,0.33,10.6,"medium","w"
"5922",7.4,0.16,0.33,1.2,42,47,121,0.99198,3.04,0.68,10.5,"good","w"
"5923",8.4,0.27,0.3,2.2,37,36,129,0.99085,2.89,0.3,11.4666666666667,"medium","w"
"5924",5.9,0.2,0.28,1,43,45,100,0.99033,3.4,0.41,11.4,"medium","w"
"5925",6.4,0.24,0.26,8.2,54,47,182,0.99538,3.12,0.5,9.5,"medium","w"
"5926",7.4,0.38,0.34,8.3,52,44,168,0.99627,3.11,0.52,9.2,"medium","w"
"5927",6.4,0.24,0.26,8.2,54,47,182,0.99538,3.12,0.5,9.5,"medium","w"
"5928",6.4,0.42,0.19,9.3,43,28,145,0.99433,3.23,0.53,10.98,"medium","w"
"5929",6.4,0.23,0.26,8.1,54,47,181,0.9954,3.12,0.49,9.4,"medium","w"
"5930",6.4,0.24,0.26,8.2,54,47,182,0.99538,3.12,0.5,9.5,"medium","w"
"5931",7.4,0.38,0.34,8.3,52,44,168,0.99627,3.11,0.52,9.2,"medium","w"
"5932",7.3,0.19,0.27,13.9,57,45,155,0.99807,2.94,0.41,8.8,"good","w"
"5933",7.3,0.19,0.27,13.9,57,45,155,0.99807,2.94,0.41,8.8,"good","w"
"5934",7.3,0.19,0.27,13.9,57,45,155,0.99807,2.94,0.41,8.8,"good","w"
"5935",7.3,0.19,0.27,13.9,57,45,155,0.99807,2.94,0.41,8.8,"good","w"
"5936",7.3,0.19,0.27,13.9,57,45,155,0.99807,2.94,0.41,8.8,"good","w"
"5937",7.3,0.19,0.27,13.9,57,45,155,0.99807,2.94,0.41,8.8,"good","w"
"5938",7.3,0.19,0.27,13.9,57,45,155,0.99807,2.94,0.41,8.8,"good","w"
"5939",6.8,0.24,0.29,2,44,15,96,0.99232,3.23,0.64,10.4,"good","w"
"5940",7.3,0.19,0.27,13.9,57,45,155,0.99807,2.94,0.41,8.8,"good","w"
"5941",7.4,0.27,0.52,15.7,54,36,139,0.99788,3.04,0.62,10.0333333333333,"medium","w"
"5942",5.7,0.28,0.35,1.2,52,39,141,0.99108,3.44,0.69,11.3,"medium","w"
"5943",5.8,0.22,0.25,1.5,24,21,109,0.99234,3.37,0.58,10.4,"medium","w"
"5944",6.7,0.27,0.69,1.2,176,36,106,0.99288,2.96,0.43,9.2,"medium","w"
"5945",7.1,0.2,0.35,3.2,34,21,107,0.99195,3.11,0.54,11.1,"medium","w"
"5946",6.7,0.27,0.69,1.2,176,36,106,0.99288,2.96,0.43,9.2,"medium","w"
"5947",7.1,0.23,0.3,2.6,34,62,148,0.99121,3.03,0.56,11.3,"good","w"
"5948",7.6,0.31,0.52,13.2,42,61,148,0.99839,2.98,0.47,9.1,"medium","w"
"5949",7.2,0.34,0.28,10.4,108,43,187,0.99738,2.96,0.57,9.4,"medium","w"
"5950",7,0.36,0.25,5.7,15,14,73,0.98963,2.82,0.59,13.2,"medium","w"
"5951",6.4,0.31,0.28,2.5,39,34,137,0.98946,3.22,0.38,12.7,"medium","w"
"5952",7.3,0.28,0.35,1.6,54,31,148,0.99178,3.18,0.47,10.7,"medium","w"
"5953",7.4,0.16,0.3,1.4,64,34,166,0.99136,3.11,0.42,11.4333333333333,"medium","w"
"5954",6.4,0.31,0.27,7.4,49,48,169,0.99323,3.27,0.45,11.1,"medium","w"
"5955",6.4,0.31,0.28,2.5,39,34,137,0.98946,3.22,0.38,12.7,"medium","w"
"5956",6.2,0.29,0.29,5.6,46,35,178,0.99313,3.25,0.51,10.5333333333333,"medium","w"
"5957",5.9,0.28,0.34,3.6,0.04,50,194,0.9912,3.31,0.52,11.6,"medium","w"
"5958",6.5,0.23,0.2,7.5,0.05,44,179,0.99504,3.18,0.48,9.53333333333333,"medium","w"
"5959",7.2,0.34,0.2,5.8,62,52,203,0.99461,3.17,0.44,9.8,"medium","w"
"5960",7.3,0.28,0.35,1.6,54,31,148,0.99178,3.18,0.47,10.7,"medium","w"
"5961",6.5,0.2,0.33,1.5,39,36,110,0.99008,3.22,0.65,12,"medium","w"
"5962",6.2,0.24,0.27,2.9,39,30,123,0.98959,3.12,0.37,12.8,"medium","w"
"5963",7.1,0.31,0.25,11.2,48,32,136,0.99663,3.14,0.4,9.5,"medium","w"
"5964",6.4,0.29,0.21,9.65,41,36,119,0.99334,2.99,0.34,10.9333333333333,"medium","w"
"5965",6.3,0.19,0.33,10.1,63,63,133,0.99561,2.86,0.41,9.1,"medium","w"
"5966",5.9,0.29,0.28,3.2,35,16,117,0.98959,3.26,0.42,12.6,"medium","w"
"5967",7.1,0.31,0.25,11.2,48,32,136,0.99663,3.14,0.4,9.5,"medium","w"
"5968",6.5,0.3,0.28,11.45,41,29,109,0.99418,2.98,0.3,10.9,"medium","w"
"5969",6.4,0.29,0.21,9.65,41,36,119,0.99334,2.99,0.34,10.9333333333333,"medium","w"
"5970",6.5,0.22,0.19,4.5,96,16,115,0.9937,3.02,0.44,9.6,"medium","w"
"5971",7,0.23,0.28,2.7,53,16,92,0.99372,3.18,0.56,9.3,"medium","w"
"5972",7.1,0.23,0.23,3.5,38,23,112,0.99157,3.05,0.37,11.3666666666667,"medium","w"
"5973",6.1,0.26,0.28,1.7,43,24,98,0.98918,3.14,0.44,12.5,"medium","w"
"5974",6.4,0.35,0.21,2.1,51,46,171,0.9932,3.16,0.5,9.5,"medium","w"
"5975",6,0.32,0.32,4.8,41,40,186,0.99235,3.22,0.54,11,"medium","w"
"5976",6.1,0.34,0.21,5,42,17,133,0.99373,3.02,0.53,9.4,"medium","w"
"5977",6.5,0.13,0.27,2.6,35,32,76,0.9914,3.21,0.76,11.3333333333333,"medium","w"
"5978",6.5,315,0.2,6.6,41,9,126,0.99494,2.94,0.51,8.8,"medium","w"
"5979",6.1,0.34,0.21,5,42,17,133,0.99373,3.02,0.53,9.4,"medium","w"
"5980",5.7,0.31,0.29,7.3,0.05,33,143,0.99332,3.31,0.5,11.0666666666667,"medium","w"
"5981",6.4,0.3,0.27,5,58,27,151,0.99198,3.22,0.49,12.2,"medium","w"
"5982",7,0.24,0.26,1.7,41,31,110,0.99142,3.2,0.53,11,"medium","w"
"5983",6.5,0.13,0.27,2.6,35,32,76,0.9914,3.21,0.76,11.3333333333333,"medium","w"
"5984",6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5,"medium","w"
"5985",6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5,"medium","w"
"5986",6,0.27,0.31,5,43,54,170,0.9924,3.28,0.52,11,"medium","w"
"5987",7.1,0.21,0.33,1.2,39,34,97,0.99112,3.11,0.75,11.2,"medium","w"
"5988",6.7,0.26,0.29,7.1,36,28,100,0.99534,3.08,0.36,9.3,"medium","w"
"5989",6.3,0.28,0.22,9.5,0.04,30,111,0.99338,3.05,0.31,10.8,"poor","w"
"5990",6.2,0.25,0.44,15.8,57,39,167,0.99804,3.14,0.51,9.2,"medium","w"
